X Y Z Intensity LaserID T Reflectivity Noise Range 
9.787107 5.467447 -0.078071 22 33 41625014 259 277 11211
8.690094 5.270866 -0.540303 1518 38 41625014 14510 962 10178
8.509728 5.594392 -0.639470 1531 39 41625014 14914 779 10204
8.927288 4.559161 -0.707106 1619 40 41625014 15391 694 10049
8.728481 4.867468 -0.801284 1993 41 41625014 18032 1052 10026
8.616416 5.222476 -0.903651 1505 42 41625014 13800 641 10116
8.488349 5.579277 -1.011374 2368 43 41625014 20337 1532 10208
8.938923 4.558810 -1.077671 1616 44 41625014 15583 692 10092
8.800288 4.899863 -1.177357 1519 45 41625014 14316 564 10141
8.696287 5.266529 -1.288319 1589 46 41625014 15501 572 10248
9.187858 6.035151 -1.503078 268 47 41625014 3285 250 11095
9.267491 4.720673 -1.505967 305 48 41625014 757 282 10509
8.601826 4.785822 -1.518585 322 49 41625014 424 370 9960
8.011226 4.851269 -1.537705 418 50 41625014 3732 430 9491
7.467901 4.904072 -1.557978 411 51 41625014 3337 503 9069
7.538281 3.834216 -1.543215 468 52 41625014 3366 533 8597
7.049109 3.918711 -1.551493 528 53 41625014 3408 672 8213
6.628673 4.009626 -1.567422 558 54 41625014 3349 689 7904
6.219714 4.087201 -1.583299 552 55 41625014 3105 659 7609
6.313911 3.205361 -1.565789 496 56 41625014 2492 604 7252
5.986534 3.323907 -1.582988 595 57 41625014 2806 677 7028
5.647998 3.415617 -1.593044 661 58 41625014 2904 602 6790
5.331225 3.503209 -1.608979 643 59 41625014 2677 641 6579
5.494275 2.782629 -1.607216 528 60 41625014 2032 746 6365
5.200293 2.883326 -1.612857 497 61 41625014 1759 629 6161
4.913073 2.970235 -1.618842 553 62 41625014 1883 649 5965
4.629663 3.042552 -1.623770 506 63 41625014 1619 612 5773
65.073746 41.980988 15.169317 50 11 41820231 30662 894 78912
72.591385 39.548939 14.656550 23 13 41820231 15729 770 83955
65.669258 38.967140 12.796137 38 14 41820231 22238 680 77425
65.233223 42.022625 12.263761 62 15 41820231 37360 860 78560
80.519737 40.089962 13.463675 25 16 41820231 20207 757 90950
72.320145 39.383160 11.511744 25 17 41820231 16805 771 83149
65.731583 38.979305 9.941510 41 18 41820231 23995 760 77064
65.355774 42.030586 9.360590 68 19 41820231 41028 809 78266
71.816681 39.069996 8.402551 25 21 41820231 16371 664 82187
65.767426 38.955585 7.123310 62 22 41820231 35825 831 76770
65.398399 42.012836 6.502620 53 23 41820231 31567 820 78002
71.896858 39.079472 5.410843 31 25 41820231 19857 746 82010
65.852509 38.962517 4.312715 76 26 41820231 43781 859 76637
65.581017 42.081657 3.676040 22 27 41820231 13018 646 78008
79.655037 39.590069 3.476240 19 28 41820231 14119 597 89019
71.636528 38.895866 2.392251 28 29 41820231 18257 639 81550
57.204075 36.669754 0.705649 59 31 41820231 26793 573 67952
9.197358 4.565058 0.026344 1385 32 41820231 13947 816 10268
14.272762 9.139487 -0.442917 78 35 41820231 2202 391 16954
8.712836 5.139476 -0.537755 1471 38 41820231 13937 918 10130
8.547477 5.470176 -0.637214 1320 39 41820231 12475 635 10168
8.982564 4.449266 -0.707106 1641 40 41820231 15692 715 10049
8.840144 4.788476 -0.806079 1750 41 41820231 17442 745 10086
8.679854 5.116346 -0.903651 1531 42 41820231 14302 637 10116
8.576292 5.487563 -1.013752 1861 43 41820231 18511 673 10232
8.994193 4.448772 -1.077671 1534 44 41820231 14721 654 10092
8.849271 4.785830 -1.175964 1531 45 41820231 14528 573 10129
8.739746 5.147333 -1.285302 1560 46 41820231 15182 516 10224
9.281260 5.934758 -1.506330 321 47 41820231 3958 212 11119
9.324724 4.606591 -1.505967 313 48 41820231 1008 310 10509
8.649474 4.674266 -1.516756 357 49 41820231 1079 341 9948
8.049747 4.740576 -1.533817 434 50 41820231 3792 442 9467
7.497638 4.792958 -1.551793 427 51 41820231 3374 517 9033
7.563591 3.730976 -1.538907 444 52 41820231 3151 497 8573
7.138144 3.854308 -1.560560 550 53 41820231 3613 654 8261
6.677378 3.927980 -1.567422 581 54 41820231 3481 668 7904
6.269402 4.010568 -1.583299 528 55 41820231 2964 690 7609
6.415843 3.158690 -1.581335 469 56 41820231 2438 650 7324
6.047453 3.261292 -1.588394 551 57 41820231 2630 708 7052
5.709598 3.357877 -1.598675 612 58 41820231 2708 668 6814
5.383615 3.443793 -1.611914 649 59 41820231 2734 642 6591
5.538431 2.720115 -1.610247 529 60 41820231 2052 729 6377
5.255678 2.830276 -1.619140 490 61 41820231 1761 646 6185
4.969065 2.921427 -1.625355 524 62 41820231 1776 662 5989
4.724853 3.022744 -1.644022 577 63 41820231 1919 612 5845
65.234955 40.960098 15.088581 58 11 42013655 35179 795 78492
74.690117 39.511547 14.981262 23 13 42013655 16324 672 85815
68.244026 39.370739 13.202704 30 14 42013655 18685 659 79885
65.312172 40.948212 12.183210 60 15 42013655 35663 858 78044
74.909729 39.609318 11.845678 20 17 42013655 13912 806 85561
68.349258 39.406013 10.263502 26 18 42013655 15545 742 79560
65.553566 41.029461 9.316098 37 19 42013655 22055 651 77894
74.612839 39.412350 8.672456 29 21 42013655 20282 785 84827
67.721153 38.998230 7.282533 28 22 42013655 16499 716 78486
65.584564 41.004272 6.470608 78 23 42013655 46114 859 77618
82.484535 39.761200 6.921980 28 24 42013655 22608 713 91829
67.530396 38.844440 4.391049 28 26 42013655 16468 801 78029
61.598656 38.467384 3.426095 25 27 42013655 12513 729 72704
73.944099 38.981556 2.453150 30 29 42013655 20159 596 83626
67.295563 38.667171 1.555300 34 30 42013655 19679 731 77629
57.568314 35.914200 0.704652 67 31 42013655 30493 550 67856
9.241872 4.446646 0.026313 1403 32 42013655 14043 797 10256
8.934520 4.702495 -0.438351 917 37 42013655 6982 625 10106
8.785645 5.038130 -0.538392 1508 38 42013655 14287 939 10142
8.593629 5.352211 -0.635710 1346 39 42013655 12660 548 10144
9.025696 4.333520 -0.706262 1648 40 42013655 15840 662 10037
8.877067 4.668497 -0.804161 1626 41 42013655 15250 663 10062
8.721247 4.997561 -0.901507 2011 42 42013655 18297 758 10092
8.602442 5.356658 -1.008996 1597 43 42013655 15558 675 10184
8.994316 4.312274 -1.071264 430 44 42013655 1695 302 10032
8.896781 4.671335 -1.174571 1542 45 42013655 14617 572 10117
8.822915 5.051526 -1.288319 1903 46 42013655 18580 539 10248
9.353390 5.820415 -1.506330 718 47 42013655 8813 247 11119
9.284148 4.445653 -1.490491 322 48 42013655 1371 260 10401
8.685180 4.556752 -1.513096 360 49 42013655 1181 358 9924
8.107316 4.641436 -1.533817 372 50 42013655 3312 401 9467
7.555891 4.700590 -1.551793 379 51 42013655 3050 495 9033
7.630107 3.648062 -1.543215 423 52 42013655 3046 454 8597
7.143157 3.744537 -1.551493 487 53 42013655 3145 670 8213
6.714868 3.839904 -1.565042 540 54 42013655 3231 726 7892
6.308181 3.927127 -1.580802 583 55 42013655 3280 650 7597
6.432972 3.069628 -1.576153 457 56 42013655 2359 622 7300
6.076661 3.181412 -1.585691 579 57 42013655 2760 704 7040
5.719993 3.270189 -1.590229 621 58 42013655 2717 639 6778
5.415592 3.371319 -1.608979 641 59 42013655 2677 622 6579
5.550426 2.641964 -1.604186 591 60 42013655 2279 736 6353
5.300278 2.770933 -1.622281 558 61 42013655 2016 688 6197
4.994514 2.854499 -1.622098 502 62 42013655 1701 682 5977
4.712712 2.934104 -1.627145 489 63 42013655 1585 637 5785
65.300568 39.892498 14.989390 72 11 42207482 43436 756 77976
70.291153 39.410072 13.504161 23 14 42207482 14741 682 81709
65.344284 39.859715 12.097038 62 15 42207482 36440 843 77492
77.303963 39.669163 12.146385 25 17 42207482 18656 779 87733
69.876190 39.151772 10.419854 32 18 42207482 20084 716 80772
65.400879 39.825359 9.224246 42 19 42207482 24275 598 77126
69.748177 39.033676 7.448437 34 22 42207482 21580 750 80274
65.592422 39.898067 6.422590 65 23 42207482 38164 772 77042
76.926697 39.399269 5.714869 27 25 42207482 19399 823 86618
69.570679 38.889706 4.492343 36 26 42207482 22473 776 79829
65.682266 39.905617 3.625712 83 27 42207482 48487 702 76940
85.090073 39.717934 3.669775 30 28 42207482 25450 597 93975
69.556267 38.838642 1.596412 29 30 42207482 17597 724 79681
58.784302 35.678207 0.714123 41 31 42207482 19134 523 68768
9.306620 4.337968 0.026344 1385 32 42207482 13763 759 10268
8.980877 4.587048 -0.437830 1424 37 42207482 13052 821 10094
8.815407 4.912438 -0.536481 1518 38 42207482 14182 972 10106
8.648419 5.240145 -0.634958 1525 39 42207482 14654 652 10132
9.067341 4.217386 -0.705418 1584 40 42207482 17417 704 10025
8.912378 4.548336 -0.802243 1558 41 42207482 14320 674 10038
8.761034 4.878532 -0.899363 2079 42 42207482 18492 894 10068
8.636889 5.232129 -1.005430 1532 43 42207482 14700 635 10148
9.024915 4.191524 -1.068701 833 44 42207482 6329 358 10008
8.964055 4.567217 -1.175964 1494 45 42207482 14023 596 10129
8.842629 4.919723 -1.282285 1584 46 42207482 15356 568 10200
9.485137 5.742140 -1.516084 1549 47 42207482 19358 263 11191
9.230268 4.281415 -1.473294 266 48 42207482 644 241 10281
8.740444 4.449828 -1.513096 359 49 42207482 1173 338 9924
8.153316 4.535841 -1.531873 389 50 42207482 3375 404 9455
7.602892 4.601393 -1.549732 429 51 42207482 3464 509 9021
7.652876 3.544233 -1.538907 408 52 42207482 2881 470 8573
7.199073 3.661941 -1.553759 497 53 42207482 3283 661 8225
6.761484 3.757213 -1.565042 529 54 42207482 3146 680 7892
6.355898 3.849421 -1.580802 601 55 42207482 3390 646 7597
6.459521 2.985539 -1.573562 500 56 42207482 2566 576 7288
6.083973 3.090716 -1.577582 541 57 42207482 2513 649 7004
5.759693 3.199750 -1.590229 553 58 42207482 2400 637 6778
5.456556 3.304608 -1.608979 679 59 42207482 2833 626 6579
5.614062 2.588237 -1.613277 694 60 42207482 2734 723 6389
5.292568 2.684724 -1.609716 589 61 42207482 2094 697 6149
5.049361 2.804208 -1.628612 560 62 42207482 1906 642 6001
4.807462 2.911846 -1.647397 533 63 42207482 1770 593 5857
65.582710 38.967842 14.943254 28 11 42403767 16399 445 77736
72.848152 39.676670 13.900811 29 14 42403767 19618 607 84109
65.757149 39.012505 12.083925 42 15 42403767 24547 695 77408
89.346527 40.452080 14.680513 26 16 42403767 24614 688 99170
65.751404 38.940861 9.205588 52 19 42403767 30267 681 76970
88.655174 40.126019 10.948090 22 20 42403767 20616 749 97927
79.833076 39.695282 9.163194 20 21 42403767 14971 733 89627
71.964493 39.122131 7.633271 25 22 42403767 16408 663 82266
65.778610 38.913567 6.393579 57 23 42403767 32674 743 76694
19.172291 8.668658 1.590573 413 24 42403767 18264 669 21101
71.906296 39.044979 4.611871 38 26 42403767 24969 786 81953
65.888390 38.931953 3.610444 61 27 42403767 35308 674 76616
80.186386 39.788952 2.627047 21 29 42403767 15907 595 89554
41.806011 22.675081 0.953047 34 30 42403767 7546 651 47569
8.924678 5.267927 0.107625 231 31 42403767 788 536 10364
9.326339 4.208628 0.026252 1352 32 42403767 13233 807 10232
9.025748 4.471171 -0.437310 1407 37 42403767 12603 834 10082
8.853950 4.792481 -0.535207 1537 38 42403767 14061 895 10082
8.722390 5.139700 -0.635710 1705 39 42403767 17704 763 10144
9.107497 4.100884 -0.704573 1626 40 42403767 15279 709 10013
8.988963 4.449237 -0.804161 1611 41 42403767 14753 674 10062
8.820241 4.770653 -0.899363 3060 42 42403767 22521 1532 10068
8.669580 5.107563 -1.001863 1554 43 42403767 14538 598 10112
9.130082 4.104922 -1.075108 975 44 42403767 7889 433 10068
8.998056 4.446311 -1.173177 1599 45 42403767 15076 526 10105
8.881389 4.799520 -1.279267 1582 46 42403767 15035 576 10176
9.534396 5.613247 -1.512833 1219 47 42403767 15088 231 11167
8.783758 4.336984 -1.511267 342 49 42403767 623 302 9912
8.197946 4.429816 -1.529928 410 50 42403767 3554 390 9443
7.648598 4.501750 -1.547670 435 51 42403767 3505 480 9009
7.695793 3.450053 -1.538907 371 52 42403767 2616 467 8573
7.243469 3.573321 -1.553759 491 53 42403767 3243 663 8225
6.796731 3.668370 -1.562663 507 54 42403767 2993 698 7880
6.392545 3.765177 -1.578305 618 55 42403767 3468 597 7585
6.538454 2.925185 -1.583926 478 56 42403767 2494 639 7336
6.142419 3.026158 -1.582988 502 57 42403767 2353 650 7028
5.829322 3.145447 -1.598675 545 58 42403767 2393 658 6814
5.496697 3.237399 -1.608979 663 59 42403767 2764 622 6579
5.634798 2.514417 -1.610247 601 60 42403767 2341 736 6377
5.325115 2.619574 -1.609716 553 61 42403767 1974 675 6149
5.073227 2.736551 -1.625355 561 62 42403767 1923 678 5989
4.773377 2.811720 -1.623770 471 63 42403767 1505 611 5773
67.873703 39.150188 12.383651 32 15 42598013 19816 750 79328
82.738976 39.924122 12.842497 21 17 42598013 16839 856 92761
74.855995 39.560219 11.014301 27 18 42598013 18842 824 85380
67.855621 39.070343 9.432349 35 19 42598013 20868 743 78866
74.383408 39.262318 7.838146 28 22 42598013 19449 777 84474
67.733536 38.955986 6.536633 29 23 42598013 17430 766 78410
19.660923 8.600580 1.622232 6293 24 42598013 51841 5033 21521
74.287712 39.165398 4.733424 25 26 42598013 17290 756 84113
67.546082 38.801117 3.674909 30 27 42598013 17453 726 77984
19.679829 8.604349 0.839391 2523 28 42598013 21841 1759 21495
82.246796 39.561054 2.678441 19 29 42598013 15326 647 91306
74.193306 39.070953 1.680319 30 30 42598013 20173 613 83869
9.399279 4.103465 0.026313 1274 32 42598013 12474 929 10256
9.090744 4.365264 -0.437830 1460 37 42598013 13477 856 10094
8.901486 4.677894 -0.534570 1533 38 42598013 14089 884 10070
8.774414 5.026324 -0.634958 2190 39 42598013 19380 725 10132
9.179085 3.998373 -0.706262 1588 40 42598013 15110 719 10037
9.032101 4.333419 -0.803202 1597 41 42598013 14839 669 10050
8.856956 4.650943 -0.897219 2680 42 42598013 20898 1104 10044
8.741967 5.006724 -1.003052 1554 43 42598013 14695 606 10124
9.201651 4.002090 -1.077671 1035 44 42598013 9107 444 10092
8.929075 4.684639 -1.277759 1565 46 42598013 15062 563 10164
9.489054 5.430859 -1.494950 287 47 42598013 3483 227 11035
9.082021 3.944782 -1.433743 210 48 42598013 309 242 10005
8.825620 4.223747 -1.509437 356 49 42598013 1430 357 9900
8.241202 4.323380 -1.527984 427 50 42598013 3685 423 9431
7.693005 4.401680 -1.545609 431 51 42598013 3399 473 8997
7.770043 3.369444 -1.545369 381 52 42598013 2711 484 8609
7.244248 3.463830 -1.544692 497 53 42598013 3248 603 8177
6.830818 3.579229 -1.560283 519 54 42598013 3083 686 7868
6.428082 3.680615 -1.575808 546 55 42598013 3038 603 7573
6.530845 2.826115 -1.573562 523 56 42598013 2667 684 7288
6.210743 2.965667 -1.591096 566 57 42598013 2708 710 7064
5.867483 3.073675 -1.598675 556 58 42598013 2439 668 6814
5.536012 3.169702 -1.608979 643 59 42598013 2696 574 6579
5.622587 2.426676 -1.598126 566 60 42598013 2174 733 6329
5.377769 2.563998 -1.615999 703 61 42598013 2553 708 6173
5.096195 2.668730 -1.622098 562 62 42598013 1902 640 5977
4.827508 2.764377 -1.630521 526 63 42598013 1698 661 5797
70.065338 39.276436 12.694616 24 15 42793378 15033 722 81320
85.849602 40.133842 13.247870 19 17 42793378 16515 687 95689
77.400536 39.697605 11.316169 21 18 42793378 15277 708 87720
69.775131 39.043365 9.631842 28 19 42793378 17400 711 80534
69.866196 39.049500 6.695693 44 23 42793378 27623 712 80318
19.753963 8.354001 1.621327 456 24 42793378 20899 605 21509
85.182617 39.740540 6.215245 19 25 42793378 16098 675 94202
76.895943 39.342232 4.868483 21 26 42793378 15050 794 86513
69.660355 38.886597 3.763691 24 27 42793378 14750 677 79868
72.898209 30.812342 3.092920 34 28 42793378 20625 590 79203
85.128876 39.668438 2.756237 34 29 42793378 29494 644 93958
77.273933 39.489689 1.738981 23 30 42793378 16383 490 86797
69.500206 38.755840 0.826400 38 31 42793378 23318 712 79580
9.448926 3.987812 0.026313 1149 32 42793378 10985 877 10256
9.132758 4.248322 -0.437310 1428 37 42793378 12958 956 10082
8.936871 4.557419 -0.533296 1575 38 42793378 14569 866 10046
8.804041 4.900795 -0.632702 1729 39 42793378 16755 731 10096
9.194363 3.871494 -0.703729 1577 40 42793378 14635 683 10001
9.052057 4.207131 -0.800325 1516 41 42793378 13458 682 10014
8.924013 4.547330 -0.898291 2017 42 42793378 18120 597 10056
8.802750 4.899069 -1.003052 1664 43 42793378 17585 616 10124
9.206075 3.870373 -1.072546 1971 44 42793378 18136 612 10044
9.082840 4.214115 -1.170391 1856 45 42793378 17619 606 10081
8.975282 4.569312 -1.276250 1544 46 42793378 14525 646 10152
9.606936 5.342898 -1.503078 322 47 42793378 3952 225 11095
8.866028 4.110137 -1.507607 341 49 42793378 314 338 9888
8.293636 4.221922 -1.527984 395 50 42793378 3418 422 9431
7.767105 4.318433 -1.549732 433 51 42793378 3491 469 9021
7.789031 3.264713 -1.541061 401 52 42793378 2850 499 8585
7.339674 3.399434 -1.556026 471 53 42793378 3123 662 8237
6.874226 3.495135 -1.560283 518 54 42793378 3066 656 7868
6.472764 3.601455 -1.575808 562 55 42793378 3144 550 7573
6.586652 2.754801 -1.578744 558 56 42793378 2907 625 7312
6.214835 2.874504 -1.582988 549 57 42793378 2563 696 7028
5.894361 2.996155 -1.595860 532 58 42793378 2325 633 6802
5.574492 3.101528 -1.608979 659 59 42793378 2742 625 6579
5.662658 2.361965 -1.601156 603 60 42793378 2316 707 6341
5.398313 2.492956 -1.612857 617 61 42793378 2214 648 6161
5.128561 2.605991 -1.622098 606 62 42793378 2059 644 5977
4.871131 2.710527 -1.633896 525 63 42793378 1706 640 5809
72.915421 39.706093 13.121725 29 15 42986704 19932 667 84056
80.225769 39.910847 11.656737 22 18 42986704 17367 660 90360
72.384369 39.344864 9.924622 30 19 42986704 19899 703 82982
72.063652 39.124928 6.859755 30 23 42986704 19502 714 82286
19.316704 8.724870 1.401501 33 25 42986704 1458 656 21242
80.313568 39.854897 5.053514 28 26 42986704 21712 700 89801
41.586945 22.550274 2.231787 131 27 42986704 29048 633 47360
73.082115 29.838394 3.084953 24 28 42986704 14646 522 78999
79.644638 39.476185 1.781295 30 30 42986704 22699 724 88909
41.683395 22.578102 0.492309 29 31 42986704 6309 568 47408
9.519376 3.880619 0.026375 1032 32 42986704 9787 902 10280
9.339033 3.804250 -0.343864 589 36 42986704 3641 505 10090
9.184203 4.135929 -0.437310 1452 37 42986704 13499 937 10082
9.002865 4.452720 -0.533933 1523 38 42986704 14194 690 10058
8.863518 4.792387 -0.632702 1918 39 42986704 18248 790 10096
9.274445 3.771903 -0.706262 1566 40 42986704 14991 692 10037
9.113912 4.100639 -0.801284 1599 41 42986704 14966 597 10026
8.968429 4.432181 -0.897219 1546 42 42986704 14344 604 10044
8.830692 4.773642 -0.999485 1566 43 42986704 14958 596 10088
9.101252 4.087687 -1.166211 1159 45 42986704 10194 430 10045
9.020004 4.453557 -1.274742 1518 46 42986704 14617 605 10140
9.629936 5.202001 -1.496576 296 47 42986704 3603 199 11047
9.539287 3.867976 -1.490491 281 48 42986704 1338 268 10401
8.915797 4.001028 -1.507607 326 49 42986704 1184 337 9888
8.334204 4.114587 -1.526040 400 50 42986704 3512 361 9419
7.788309 4.205942 -1.543547 395 51 42986704 3168 413 8985
7.817565 3.164455 -1.538907 382 52 42986704 2730 416 8573
7.359332 3.299467 -1.551493 458 53 42986704 3005 636 8213
6.937697 3.420917 -1.565042 515 54 42986704 3085 652 7892
6.516473 3.521754 -1.575808 564 55 42986704 3140 621 7573
6.576505 2.656213 -1.568380 625 56 42986704 3197 705 7264
6.281654 2.812354 -1.591096 580 57 42986704 2779 701 7064
5.930685 2.923597 -1.595860 494 58 42986704 2115 672 6802
5.612133 3.032887 -1.608979 604 59 42986704 2527 602 6579
5.723528 2.305312 -1.610247 600 60 42986704 2342 709 6377
5.439073 2.431249 -1.615999 584 61 42986704 2097 647 6173
5.160154 2.542860 -1.622098 595 62 42986704 2020 629 5977
4.904027 2.650546 -1.633896 535 63 42986704 1739 639 5809
75.000656 39.582470 10.215967 19 19 43183860 12924 609 85418
19.740505 8.626209 1.424462 5257 25 43183860 32821 3689 21590
74.221146 39.075069 3.957087 23 27 43183860 15721 542 83972
9.610947 3.781082 0.026498 761 32 43183860 6514 1072 10328
9.418499 3.702523 -0.345091 1363 36 43183860 12772 846 10126
9.212284 4.013337 -0.436269 1347 37 43183860 12123 898 10058
9.024412 4.326365 -0.532022 1612 38 43183860 15135 603 10022
8.921660 4.683257 -0.632702 1680 39 43183860 17726 698 10096
9.308890 3.653434 -0.705418 1539 40 43183860 14465 672 10025
9.152579 3.983715 -0.800325 1608 41 43183860 14986 648 10014
9.032923 4.326955 -0.898291 1562 42 43183860 14625 552 10056
8.888607 4.664917 -0.999485 1606 43 43183860 15513 653 10088
9.331613 3.656338 -1.076390 1476 44 43183860 14137 659 10080
9.107003 3.956696 -1.160639 1185 45 43183860 10315 451 9997
9.724635 5.100001 -1.501453 308 47 43183860 3773 211 11083
9.574976 3.746297 -1.488771 307 48 43183860 1252 226 10389
8.953346 3.886594 -1.505778 336 49 43183860 1258 345 9876
8.384068 4.012003 -1.526040 427 50 43183860 3677 406 9419
7.839335 4.110051 -1.543547 433 51 43183860 3390 480 8985
7.844814 3.063988 -1.536753 380 52 43183860 2682 468 8561
7.410078 3.213597 -1.553759 474 53 43183860 3113 684 8225
6.968543 3.330452 -1.562663 508 54 43183860 3013 670 7880
6.579987 3.452428 -1.580802 543 55 43183860 3060 544 7597
6.630441 2.583818 -1.573562 556 56 43183860 2829 631 7288
6.304964 2.730411 -1.588394 681 57 43183860 3290 727 7052
5.987166 2.860656 -1.601490 529 58 43183860 2323 640 6826
5.628321 2.952977 -1.603109 520 59 43183860 2143 606 6555
5.718918 2.222286 -1.601156 599 60 43183860 2328 683 6341
5.457868 2.359724 -1.612857 582 61 43183860 2077 657 6161
5.201393 2.484323 -1.625355 686 62 43183860 2359 707 5989
4.905592 2.574115 -1.623770 572 63 43183860 1835 621 5773
26.263887 9.995734 3.161549 4322 20 43378004 34202 3309 28279
85.531990 39.910122 8.795714 25 22 43378004 21909 532 94794
77.196693 39.490368 7.253904 35 23 43378004 25427 624 87014
26.300446 9.998088 2.126970 1892 24 43378004 7134 1056 28217
19.977236 8.439229 1.433963 33 25 43378004 1527 768 21734
76.990036 39.333805 4.078667 27 27 43378004 19693 658 86552
26.576284 10.080657 0.072926 249 32 43378004 7950 1567 28424
9.346025 3.940469 -0.070634 264 33 43378004 336 386 10143
9.496869 3.599416 -0.346318 1349 36 43378004 12924 860 10162
9.260840 3.899985 -0.436269 1345 37 43378004 12352 929 10058
9.087692 4.220343 -0.532659 1552 38 43378004 14676 621 10034
8.946445 4.557114 -0.630446 1649 39 43378004 16029 731 10060
9.397806 3.555869 -0.708795 1458 40 43378004 13800 699 10073
9.200776 3.871099 -0.800325 1525 41 43378004 14249 697 10014
9.063657 4.205719 -0.896147 497 42 43378004 1804 316 10032
8.945184 4.555488 -0.999485 1600 43 43378004 15515 624 10088
9.398102 3.549981 -1.078953 1531 44 43378004 14938 672 10104
9.308720 3.909250 -1.180143 336 45 43378004 410 387 10165
9.083380 4.210826 -1.268707 1572 46 43378004 15284 601 10092
9.754700 4.964104 -1.496576 280 47 43378004 3408 201 11047
9.609116 3.624324 -1.487051 285 48 43378004 1236 255 10377
8.989430 3.771841 -1.503948 299 49 43378004 964 338 9864
8.421927 3.903836 -1.524096 448 50 43378004 3855 388 9407
7.889182 4.013540 -1.543547 460 51 43378004 3610 443 8985
7.881823 2.967490 -1.536753 421 52 43378004 2996 495 8561
7.438088 3.117866 -1.551493 422 53 43378004 2729 635 8213
7.019561 3.249627 -1.565042 449 54 43378004 2662 648 7892
6.600938 3.360770 -1.575808 552 55 43378004 3094 618 7573
6.661649 2.502257 -1.573562 529 56 43378004 2724 602 7288
6.305641 2.639291 -1.580285 555 57 43378004 2601 749 7016
5.990061 2.772270 -1.593044 573 58 43378004 2524 655 6790
5.705611 2.904803 -1.614848 540 59 43378004 2246 668 6603
5.767506 2.160083 -1.607216 616 60 43378004 2395 667 6365
5.465042 2.283639 -1.606574 566 61 43378004 1995 622 6137
5.200041 2.405758 -1.615585 626 62 43378004 2120 644 5953
4.977859 2.534622 -1.637271 610 63 43378004 2003 681 5821
80.290939 39.963589 14.174509 25 15 43574291 19524 728 90800
80.590836 40.035664 10.840278 19 19 43574291 15181 636 90638
26.429358 9.689101 3.166915 6972 20 43574291 65113 6509 28327
26.511047 9.707503 2.134206 6911 24 43574291 64183 6356 28313
19.170835 8.649167 1.185424 137 26 43574291 6017 738 21065
80.023140 39.652702 4.213253 25 27 43574291 19318 672 89408
9.460357 3.852637 -0.071135 1305 33 43574291 12689 806 10215
9.540324 3.482604 -0.346318 857 36 43574291 7238 588 10162
9.330213 3.795081 -0.437310 1367 37 43574291 12718 913 10082
9.160657 4.118332 -0.533933 1673 38 43574291 16147 685 10058
9.001694 4.446984 -0.630446 1645 39 43574291 16027 754 10060
9.474474 3.452570 -0.711328 1281 40 43574291 12083 661 10109
9.258669 3.762403 -0.801284 1480 41 43574291 13923 680 10026
8.979000 4.434798 -0.997107 1577 43 43574291 15318 644 10064
9.474595 3.446622 -1.082797 1285 44 43574291 12469 617 10140
9.101786 4.084420 -1.264182 937 46 43574291 8202 446 10056
9.782897 4.828239 -1.491699 292 47 43574291 3528 233 11011
9.686356 3.518295 -1.492210 292 48 43574291 1699 265 10413
9.057023 3.670151 -1.507607 307 49 43574291 1546 331 9888
8.458395 3.795344 -1.522151 419 50 43574291 3658 411 9395
7.937840 3.916426 -1.543547 394 51 43574291 3140 467 8985
7.939841 2.878591 -1.541061 428 52 43574291 3068 553 8585
7.497635 3.035198 -1.556026 465 53 43574291 3022 650 8237
7.058910 3.163242 -1.565042 463 54 43574291 2757 619 7892
6.652207 3.284710 -1.578305 547 55 43574291 3064 615 7585
6.669816 2.412350 -1.568380 541 56 43574291 2740 668 7264
6.326715 2.557331 -1.577582 592 57 43574291 2767 782 7004
6.034276 2.703323 -1.595860 576 58 43574291 2416 682 6802
5.709528 2.819113 -1.606044 571 59 43574291 2296 643 6567
5.848193 2.108838 -1.622367 2079 60 43574291 7787 1462 6425
5.514134 2.225071 -1.612857 689 61 43574291 2286 648 6161
5.250254 2.351205 -1.622098 675 62 43574291 2209 633 5977
4.987937 2.463148 -1.630521 627 63 43574291 2037 677 5797
26.456303 9.332308 3.156183 3615 20 43770678 1649 2690 28231
19.580938 8.557958 1.991409 1971 22 43770678 19012 851 21462
82.905815 39.874928 7.696070 20 23 43770678 15882 618 92318
26.312170 9.270107 2.108879 2939 24 43770678 39957 1833 27977
19.648872 8.576214 1.208384 2755 26 43770678 32659 2002 21473
82.707916 39.726433 4.328612 24 27 43770678 19144 727 91856
12.822918 4.507111 0.034872 98 32 43770678 1798 1460 13592
9.529259 3.745032 -0.071302 1247 33 43770678 12211 728 10239
12.456480 4.374649 -0.450193 282 36 43770678 4899 603 13210
9.376081 3.680299 -0.437310 1287 37 43770678 11949 755 10082
9.221495 4.010386 -0.534570 1707 38 43770678 17694 712 10070
9.055587 4.336184 -0.630446 1697 39 43770678 16633 763 10060
9.583906 3.359805 -0.716395 411 40 43770678 2195 495 10181
9.315278 3.652868 -0.802243 1534 41 43770678 14623 669 10038
8.978894 4.298498 -0.991162 882 43 43770678 7381 405 10004
9.572487 3.349799 -1.089204 1073 44 43770678 10263 643 10200
9.346358 3.657906 -1.173177 1353 45 43770678 12931 536 10105
9.140303 3.967679 -1.262673 1077 46 43770678 9753 476 10044
9.777058 4.677040 -1.481944 250 47 43770678 2977 256 10939
