X Y Z Intensity LaserID T Reflectivity Noise Range 
-1.494069 16.401985 -1.477143 63 42 23792562 1705 189 16536
-0.397060 3.099219 -0.311101 36 43 23792562 34 860 3140
-0.360846 20.554611 -2.207880 91 44 23792562 3856 553 20676
-0.191040 3.535735 -0.413892 17 45 23792562 20 355 3565
-0.333436 3.675394 -0.467657 29 46 23792562 39 885 3720
-0.204837 3.813326 -0.589138 66 49 23792562 97 708 3864
-0.350005 2.741043 -0.481875 36 51 23792562 28 213 2805
-0.063468 3.852853 -0.703126 35 52 23792562 52 715 3917
-0.239481 2.655203 -0.539396 51 54 23792562 37 237 2720
-0.497896 3.889510 -0.834202 30 55 23792562 47 197 4009
-0.139222 2.634738 -0.609950 48 57 23792562 34 236 2708
-0.474555 3.707691 -0.942790 223 59 23792562 331 290 3855
-0.230016 28.988045 8.929245 21 0 23988699 1856 672 30333
-0.238786 29.008505 7.715575 18 4 23988699 1558 428 30018
-0.238239 29.003578 6.559336 41 8 23988699 3557 435 29737
-0.235908 28.904011 5.421429 38 12 23988699 3171 615 29409
-1.865956 22.849276 3.841733 198 14 23988699 10664 650 23245
-2.623599 22.088644 3.515528 111 15 23988699 5561 732 22520
-0.229240 29.017815 4.343608 29 16 23988699 2453 635 29342
-1.044514 23.401920 3.274691 131 17 23988699 7290 1002 23653
-1.846503 22.689173 2.961400 174 18 23988699 9130 663 22956
-2.672402 22.648005 2.747205 232 19 23988699 12171 728 22970
-0.225333 28.971350 3.259485 24 20 23988699 1983 768 29155
-0.978574 22.132681 2.276920 197 21 23988699 9717 588 22271
-1.842017 22.776628 2.129477 191 22 23988699 10009 801 22950
-2.598676 22.116066 1.862870 206 23 23988699 10224 605 22346
-0.168839 22.835222 1.726255 199 24 23988699 10394 901 22901
-1.003476 22.885988 1.514719 135 25 23988699 7044 848 22958
-1.791667 22.289618 1.260382 292 26 23988699 14592 589 22397
-2.606479 22.283125 1.058403 107 27 23988699 5363 1001 22460
-0.167720 23.288620 0.910151 144 28 23988699 7793 638 23307
-1.008697 23.246109 0.682855 144 29 23988699 7730 500 23278
-1.854031 23.202372 0.466436 35 30 23988699 1853 1015 23281
-0.206264 30.967213 0.079452 87 32 23988699 8273 315 30968
-1.337799 31.005402 -0.216122 130 33 23988699 12379 286 31035
-2.724796 34.235058 -0.567088 71 34 23988699 8247 587 34348
-3.971522 34.232628 -0.900620 97 35 23988699 11423 563 34474
-0.198132 30.963371 -1.055857 84 36 23988699 7940 263 30982
-1.324066 30.988508 -1.346629 131 37 23988699 12530 231 31046
-2.017881 17.433043 -1.101964 39 39 23988699 1163 275 17584
-0.169420 29.008423 -2.046309 250 40 23988699 21076 322 29081
-0.711608 16.785011 -1.346981 18 41 23988699 487 327 16854
-1.311440 16.657389 -1.498582 166 42 23988699 4652 198 16776
-0.372718 3.222477 -0.322990 32 43 23988699 33 913 3260
-0.108204 20.485905 -2.200192 99 44 23988699 4173 542 20604
-0.770816 18.471058 -2.160945 89 45 23988699 3040 491 18613
-0.331891 2.876972 -0.395989 20 47 23988699 16 578 2923
-0.063740 13.298163 -1.925557 23 48 23988699 394 483 13437
-0.158517 3.827402 -0.590967 125 49 23988699 186 734 3876
-0.302809 2.627693 -0.461260 29 51 23988699 20 258 2685
-0.016084 3.829732 -0.698818 128 52 23988699 193 659 3893
-0.200491 2.575858 -0.522738 47 54 23988699 32 260 2636
-0.100249 2.472699 -0.572110 41 57 23988699 26 303 2540
-0.213191 2.742736 -0.663964 25 58 23988699 19 267 2830
-0.430356 3.724794 -0.945724 47 59 23988699 69 321 3867
-1.600226 22.812771 4.705944 162 10 24185503 8760 840 23348
-1.577235 22.752386 3.821901 141 14 24185503 7490 685 23125
-2.396211 22.531702 3.581093 140 15 24185503 7326 781 22940
-0.764557 23.638660 3.306257 85 17 24185503 4780 1289 23881
-1.603177 23.220596 3.027966 183 18 24185503 10016 714 23472
-2.405532 22.785725 2.760122 203 19 24185503 10781 758 23078
0.130207 28.971933 3.259485 24 20 24185503 1948 1046 29155
-0.723276 22.656055 2.329674 200 21 24185503 10330 699 22787
-1.552571 22.654476 2.116116 264 22 24185503 13670 594 22806
-2.334581 22.217648 1.868872 280 23 24185503 14045 523 22418
0.110872 22.727884 1.718114 114 24 24185503 5875 682 22793
-0.740682 23.471037 1.552723 165 25 24185503 9059 856 23534
-1.550537 22.788059 1.287394 208 26 24185503 10822 717 22877
-2.351530 22.492260 1.066885 282 27 24185503 14401 467 22640
0.146289 28.852606 1.127584 42 28 24185503 3443 312 28875
-0.713288 22.933031 0.673350 213 29 24185503 11167 582 22954
-1.584530 23.450811 0.471004 304 30 24185503 16763 541 23509
-3.552556 34.129757 0.356355 73 31 24185503 8535 751 34316
0.161512 28.783455 0.073849 68 32 24185503 5582 303 28784
-0.957214 31.019484 -0.216122 97 33 24185503 9290 294 31035
-1.558143 23.168501 -0.383430 72 34 24185503 3830 689 23224
-3.535066 34.123669 -0.896544 127 35 24185503 14831 584 34318
0.169244 28.816755 -0.982654 78 36 24185503 6361 287 28834
-0.943325 30.990440 -1.346108 104 37 24185503 9896 260 31034
-1.790258 17.325449 -1.093692 63 39 24185503 1875 282 17452
0.185416 28.828766 -2.033643 102 40 24185503 8416 258 28901
-0.838907 27.863918 -2.235059 45 41 24185503 3468 767 27966
-1.110097 16.719931 -1.502869 267 42 24185503 7531 224 16824
-0.346634 3.357465 -0.336068 28 43 24185503 31 957 3392
0.142614 20.402172 -2.191222 83 44 24185503 3458 563 20520
-0.539530 18.324247 -2.142834 114 45 24185503 3849 463 18457
0.099987 13.369200 -1.935875 312 48 24185503 5681 542 13509
-0.112573 3.864623 -0.596456 91 49 24185503 138 557 3912
-0.275377 2.678250 -0.469506 27 51 24185503 19 233 2733
0.031009 3.841445 -0.700972 119 52 24185503 180 692 3905
-0.175785 2.683753 -0.544156 37 54 24185503 27 245 2744
-0.274650 2.662965 -0.569522 67 55 24185503 50 208 2737
-0.073530 2.602300 -0.601842 43 57 24185503 30 282 2672
-0.168861 2.582183 -0.624548 154 58 24185503 108 221 2662
0.024853 2.535944 -0.661825 34 60 24185503 22 285 2621
-1.320836 22.842424 4.708363 170 10 24379890 9224 917 23360
-1.289828 22.628239 3.798102 222 14 24379890 11691 879 22981
-2.100684 22.358795 3.549248 132 15 24379890 6795 754 22736
-1.270259 22.394997 2.918055 266 18 24379890 13560 574 22620
-2.117998 22.730492 2.750075 232 19 24379890 12234 761 22994
-0.454809 23.152554 2.379975 119 21 24379890 6418 1102 23279
-1.263719 22.480951 2.098300 224 22 24379890 11414 668 22614
-2.086040 22.506580 1.890880 240 23 24379890 12318 526 22682
0.531771 31.003969 2.344061 117 24 24379890 11214 234 31097
-0.444524 23.059353 1.525012 228 25 24379890 12133 795 23114
-1.280775 22.984806 1.297523 230 26 24379890 12159 724 23057
-2.111639 22.913313 1.085546 233 27 24379890 12319 560 23036
0.537564 30.994677 1.211465 123 28 24379890 11769 312 31023
-0.430682 22.880095 0.671590 198 29 24379890 10300 631 22894
-1.293324 23.408594 0.469802 246 30 24379890 13494 529 23449
-3.132368 34.158833 0.356231 91 31 24379890 10592 805 34304
0.554201 30.986942 0.079514 151 32 24379890 14361 286 30992
-0.576485 31.028894 -0.216122 114 33 24379890 10853 268 31035
-1.705450 31.044952 -0.513397 121 34 24379890 11635 308 31096
-3.134573 34.367569 -0.901874 30 35 24379890 3505 414 34522
0.560502 30.886961 -1.053403 163 36 24379890 15514 302 30910
-0.562082 30.951736 -1.344026 114 37 24379890 10839 243 30986
0.543205 29.039747 -2.048842 288 40 24379890 24354 431 29117
-0.493926 27.704679 -2.221632 68 41 24379890 5199 774 27798
-0.314051 3.456601 -0.345579 31 43 24379890 37 525 3488
0.389523 20.219948 -2.172001 72 44 24379890 2933 588 20340
-0.313190 18.246069 -2.133081 91 45 24379890 3052 529 18373
0.263571 13.343218 -1.932436 327 48 24379890 5894 563 13485
-0.065739 3.901288 -0.601945 60 49 24379890 92 611 3948
0.077187 3.793565 -0.692356 103 52 24379890 152 587 3857
-0.139090 2.615238 -0.529877 25 54 24379890 17 441 2672
-0.236647 2.607688 -0.557037 206 55 24379890 147 178 2677
-0.042897 2.684837 -0.620762 26 57 24379890 19 434 2756
-0.139015 2.619007 -0.632995 218 58 24379890 158 215 2698
-0.306222 3.375005 -0.854747 27 59 24379890 32 314 3495
0.056484 2.558665 -0.667885 43 60 24379890 29 394 2645
-0.267479 29.065899 8.611732 23 1 24576545 2033 562 30316
-0.252843 29.016462 7.402957 33 5 24576545 2912 407 29947
-0.249409 29.147894 6.290514 39 9 24576545 3392 444 29820
-0.231611 29.021450 5.145636 36 13 24576545 3029 592 29475
-1.808800 22.170244 3.515528 181 15 24576545 9148 763 22520
-0.225487 28.950605 4.047226 31 17 24576545 2529 623 29233
-1.034416 23.288610 3.032609 139 18 24576545 7630 1028 23508
-1.893602 23.431656 2.831882 167 19 24576545 9314 791 23678
-0.213852 29.017359 2.982355 25 21 24576545 2010 735 29171
-0.969403 22.076981 2.059330 248 22 24576545 12162 585 22194
-1.814480 22.590084 1.895882 162 23 24576545 8347 646 22742
0.911846 30.983149 2.343157 55 24 24576545 5179 738 31085
-0.162942 23.266623 1.538471 105 25 24576545 5667 666 23318
-0.979909 22.567884 1.273212 156 26 24576545 7938 799 22625
-1.791206 22.447603 1.062361 241 27 24576545 12174 514 22544
0.919652 31.045675 1.213808 68 28 24576545 6467 698 31083
-0.202352 30.896036 0.906738 67 29 24576545 6286 369 30910
-0.984860 22.931253 0.459944 231 30 24576545 12124 572 22957
-1.834152 23.118105 0.240838 24 31 24576545 1249 550 23192
1.314310 43.572041 0.111841 140 32 24576545 26479 421 43592
-0.195518 31.009634 -0.215955 76 33 24576545 7227 329 31011
-1.324863 31.075533 -0.513595 131 34 24576545 12550 266 31108
-2.706937 34.331692 -0.899993 22 35 24576545 2463 374 34450
0.943137 30.997631 -1.057492 97 36 24576545 9246 342 31030
-0.181509 30.836418 -1.338821 102 37 24576545 9588 272 30866
-1.305292 31.010715 -1.650001 142 38 24576545 13585 275 31082
0.903975 29.174469 -2.058975 284 40 24576545 24271 407 29261
-0.152979 27.541195 -2.208205 67 41 24576545 5011 848 27630
-1.294816 16.495447 -1.647446 1139 43 24576545 31303 443 16628
0.638375 20.237495 -2.174563 91 44 24576545 3742 550 20364
-0.088677 18.129351 -2.119149 82 45 24576545 2711 535 18253
0.424631 13.255889 -1.920399 317 48 24576545 5666 518 13401
-0.016773 3.664609 -0.565353 24 49 24576545 31 835 3708
-0.155626 3.761378 -0.618096 37 50 24576545 52 731 3815
0.127199 3.898521 -0.711742 43 52 24576545 66 786 3965
-0.204629 2.610396 -0.557037 38 55 24576545 26 233 2677
-0.107816 2.643826 -0.638625 41 58 24576545 30 241 2722
-0.237508 3.030508 -0.766705 20 59 24576545 19 311 3135
0.091865 2.673822 -0.698186 30 60 24576545 22 1105 2765
-1.597403 22.848934 4.486667 187 11 24771601 10137 681 23340
-1.589003 22.947546 3.635418 162 15 24771601 8731 693 23288
-0.726389 22.609722 2.942823 201 18 24771601 10416 1018 22812
-1.558712 22.763737 2.748640 186 19 24771601 9791 532 22982
-0.709740 22.445482 2.092733 255 22 24771601 12945 749 22554
-1.622291 23.863373 2.000921 130 23 24771601 7427 816 24002
0.162080 30.762400 2.034097 36 25 24771601 3372 406 30830
-0.712213 22.877588 1.290095 133 26 24771601 6915 740 22925
-1.515605 22.467896 1.062361 246 27 24771601 12432 506 22544
2.113960 50.440186 1.972950 29 28 24771601 7198 1014 50523
0.164999 28.833115 0.846191 54 29 24771601 4379 389 28846
-0.707061 23.061533 0.462349 146 30 24771601 7725 455 23077
-1.555132 23.210709 0.241586 49 31 24771601 2579 616 23264
2.018393 47.545021 0.122093 67 32 24771601 14843 744 47588
0.172073 28.837788 -0.200829 70 33 24771601 5749 332 28839
-0.939052 30.945536 -0.511218 111 34 24771601 10513 270 30964
-1.550643 23.314514 -0.610637 47 35 24771601 2525 320 23374
1.981130 46.380726 -1.583001 57 36 24771601 12127 437 46450
0.183824 28.786295 -1.249815 69 37 24771601 5606 285 28814
-0.922145 30.940554 -1.645541 95 38 24771601 9050 324 30998
1.270203 29.352524 -2.072485 257 40 24771601 22217 333 29453
0.184684 27.493153 -2.204369 62 41 24771601 4675 869 27582
-0.669026 22.687037 -2.035627 213 42 24771601 10987 741 22788
-1.091506 16.498180 -1.646257 1151 43 24771601 31589 445 16616
0.878835 20.049339 -2.155342 82 44 24771601 3320 635 20184
0.133453 18.081400 -2.113577 98 45 24771601 3220 558 18205
-0.430416 14.779493 -1.873644 233 46 24771601 5161 648 14904
0.587795 13.261544 -1.922118 252 48 24771601 4520 546 13413
-0.111867 3.845860 -0.631705 100 50 24771601 150 740 3899
0.030276 3.763865 -0.724080 33 53 24771601 47 789 3833
-0.171806 2.600999 -0.554540 33 55 24771601 23 192 2665
-0.074035 2.598309 -0.627364 52 58 24771601 37 217 2674
-0.184201 2.789378 -0.705075 48 59 24771601 39 311 2883
0.123588 2.649296 -0.692126 63 60 24771601 46 1554 2741
0.024022 2.622138 -0.711270 48 61 24771601 35 212 2717
-1.325015 23.007896 4.514349 115 11 24968006 6291 1144 23484
-1.280337 22.491966 3.560487 217 15 24968006 11255 766 22808
-0.447462 22.545549 2.933535 198 18 24968006 10169 1193 22740
-1.258541 22.412403 2.704149 188 19 24968006 9552 709 22610
-0.443950 22.954233 2.139498 40 22 24968006 2099 1211 23058
-1.236948 22.221859 1.861869 232 23 24968006 11502 507 22334
0.542930 30.949646 2.046765 96 25 24968006 9146 341 31022
-0.429158 22.764816 1.283342 219 26 24968006 11334 700 22805
-1.235156 22.401022 1.058403 228 27 24968006 11445 475 22460
2.719798 50.170979 1.963578 45 28 24968006 11058 1067 50283
0.557015 30.951662 0.908498 120 29 24968006 11405 356 30970
-0.570188 31.021532 0.621747 108 30 24968006 10338 306 31033
-1.285909 23.515600 0.244576 105 31 24968006 5766 582 23552
2.543959 46.462257 0.119384 66 32 24968006 13979 857 46532
0.564898 30.969099 -0.215704 158 33 24968006 15110 290 30975
-0.559449 30.966726 -0.511416 108 34 24968006 10239 264 30976
-1.679872 30.997917 -0.811274 103 35 24968006 9810 262 31054
2.563979 46.604401 -1.591589 47 36 24968006 9989 484 46702
0.577099 30.927479 -1.342985 197 37 24968006 18761 265 30962
-0.541338 30.889635 -1.642356 133 38 24968006 12675 297 30938
1.642264 29.549858 -2.087684 202 40 24968006 17691 349 29669
0.520236 27.393141 -2.196697 71 41 24968006 5281 817 27486
-0.389336 22.621838 -2.029195 334 42 24968006 17113 1079 22716
-0.895386 16.629568 -1.658146 147 43 24968006 4078 278 16736
1.121462 19.977482 -2.148935 88 44 24968006 3516 597 20124
0.353222 17.971151 -2.101038 104 45 24968006 3383 542 18097
-0.247813 14.712244 -1.864593 289 46 24968006 6330 718 14832
0.749147 13.229618 -1.918679 170 48 24968006 3030 575 13389
0.247674 12.402775 -1.913783 340 49 24968006 5305 728 12552
-0.064664 3.846943 -0.631705 73 50 24968006 110 544 3899
0.568805 9.940343 -1.816782 40 52 24968006 395 624 10121
-0.141135 2.626352 -0.559534 27 55 24968006 19 203 2689
-0.042334 2.610686 -0.630179 43 58 24968006 30 260 2686
-0.136849 2.547432 -0.643445 244 59 24968006 168 324 2631
0.154040 2.612807 -0.683035 32 60 24968006 22 1070 2705
0.056942 2.656382 -0.720694 38 61 24968006 28 242 2753
-0.283121 28.972759 8.272640 26 2 25162252 2267 580 30132
-0.266418 29.081587 7.121360 30 6 25162252 2625 429 29942
-0.251729 29.026686 5.973332 44 10 25162252 3792 440 29636
-0.227023 28.912947 4.845262 30 14 25162252 2526 646 29317
-1.022722 22.920424 3.626052 160 15 25162252 8569 1172 23228
-0.218608 28.867918 3.755544 57 18 25162252 4711 393 29112
-1.031952 23.533087 2.837622 206 19 25162252 11512 748 23726
-0.160038 22.647306 2.110548 179 22 25162252 9209 806 22746
-0.976592 22.522093 1.885878 195 23 25162252 9944 656 22622
0.925901 31.048368 2.053890 46 25 25162252 4317 859 31130
-0.150239 22.840254 1.287394 187 26 25162252 9732 812 22877
-0.958116 22.366590 1.056141 230 27 25162252 11526 523 22412
0.938249 30.990454 0.909906 48 29 25162252 4510 590 31018
-0.188877 30.930216 0.619824 62 30 25162252 5832 353 30937
-1.312772 30.974524 0.321962 83 31 25162252 7930 404 31004
2.176780 32.454975 0.083455 40 32 25162252 4179 404 32528
0.944894 30.959835 -0.215704 68 33 25162252 6468 413 30975
-0.179050 30.911270 -0.510425 85 34 25162252 7981 288 30916
-1.298852 31.004213 -0.810960 106 35 25162252 10079 277 31042
2.176092 32.317993 -1.104522 21 36 25162252 2141 417 32410
0.956583 30.918068 -1.342985 84 37 25162252 8004 289 30962
-0.162171 30.881968 -1.641719 113 38 25162252 10693 369 30926
-1.201710 28.866098 -1.814130 40 39 25162252 3300 532 28948
2.015304 29.682737 -2.098661 164 40 25162252 14473 380 29825
0.851492 27.229269 -2.184229 83 41 25162252 6153 763 27330
-0.111702 22.624912 -2.029195 352 42 25162252 18051 944 22716
-0.687778 16.555790 -1.649824 31 43 25162252 832 228 16652
1.364087 19.926506 -2.145091 123 44 25162252 4937 652 20088
0.572588 17.929726 -2.096859 87 45 25162252 2808 567 18061
-0.066818 14.618940 -1.852524 276 46 25162252 5977 663 14736
-0.155607 3.772659 -0.516289 25 47 25162252 34 746 3811
0.908988 13.183885 -1.913520 118 48 25162252 2088 567 13353
0.399092 12.375094 -1.910124 377 49 25162252 5880 737 12528
-0.017505 3.859288 -0.633649 73 50 25162252 110 600 3911
0.700573 10.073934 -1.842631 431 52 25162252 4524 765 10265
-0.103549 2.498886 -0.532067 23 55 25162252 15 413 2557
-0.010247 2.599343 -0.627364 34 58 25162252 23 388 2674
-0.107023 2.583797 -0.652249 243 59 25162252 172 344 2667
0.089536 2.655483 -0.720694 41 61 25162252 30 327 2753
-0.009885 2.599611 -0.733025 27 62 25162252 19 209 2701
0.032254 12.900434 3.683318 39 2 25357768 687 1130 13416
-0.451089 12.854790 3.536458 75 3 25357768 1318 1028 13340
0.155392 43.167229 8.883003 19 10 25357768 3572 416 44072
-0.704000 22.305552 2.688362 174 19 25357768 8747 792 22478
0.151415 29.087576 2.710699 20 22 25357768 1605 714 29214
-0.703108 22.628000 1.893881 51 23 25357768 2594 1006 22718
0.130740 22.960186 1.294147 64 26 25357768 3316 611 22997
-0.689793 22.580343 1.065754 182 27 25357768 9272 545 22616
2.146854 50.438595 1.481582 25 29 25357768 6125 805 50506
0.178198 28.902651 0.579193 54 30 25357768 4414 367 28909
-0.932568 30.988300 0.321962 104 31 25357768 9876 260 31004
2.557790 32.210499 0.082901 81 32 25357768 8375 436 32312
1.997066 46.651146 -0.325175 33 33 25357768 6991 684 46695
0.187309 28.907454 -0.477339 67 34 25357768 5555 293 28912
-0.918994 31.041798 -0.811587 113 35 25357768 10769 278 31066
2.563947 32.181263 -1.100842 104 36 25357768 10712 384 32302
2.014197 46.594555 -2.024845 72 37 25357768 15487 453 46682
0.202173 28.796629 -1.530877 47 38 25357768 3805 374 28838
-0.849847 28.962471 -1.819394 216 39 25357768 18102 603 29032
2.409082 30.025660 -2.124837 156 40 25357768 14176 408 30197
1.184012 27.180918 -2.181352 73 41 25357768 5382 778 27294
0.165686 22.588722 -2.025979 315 42 25357768 16164 1009 22680
-0.649380 22.196707 -2.210994 122 43 25357768 6040 428 22316
1.592178 19.706091 -2.123307 466 44 25357768 18348 915 19884
0.788884 17.837999 -2.087106 106 45 25357768 3397 564 17977
0.112126 14.559136 -1.844981 314 46 25357768 6733 733 14676
1.063008 13.077041 -1.899763 84 48 25357768 1455 602 13257
0.549340 12.333721 -1.904635 399 49 25357768 6169 775 12492
0.028482 3.681596 -0.604486 26 50 25357768 35 806 3731
-0.114067 3.955637 -0.690087 19 51 25357768 30 751 4017
0.818363 9.993984 -1.829707 411 52 25357768 4220 793 10193
-0.073274 2.515132 -0.634641 72 59 25357768 48 316 2595
0.122648 2.665754 -0.723835 120 61 25357768 91 837 2765
0.021332 2.518692 -0.710228 46 62 25357768 31 230 2617
-0.292780 12.836222 3.530095 42 3 25550882 718 979 13316
-0.441708 22.908094 2.760122 203 19 25550882 10739 963 23078
-0.427397 22.742529 1.902884 226 23 25550882 11744 759 22826
0.556912 30.994797 1.747269 118 26 25550882 11235 398 31049
-0.411551 22.527184 1.062926 219 27 25550882 11111 647 22556
2.726225 49.689846 1.460461 52 29 25550882 12726 882 49786
0.571130 30.973516 0.620786 154 30 25550882 14735 291 30985
-0.552224 30.997412 0.321962 97 31 25550882 9188 278 31004
4.596725 50.089359 0.129051 65 32 25550882 16221 563 50300
2.557511 46.407459 -0.323671 72 33 25550882 15251 738 46479
0.580055 30.930346 -0.510821 190 34 25550882 18049 283 30940
-0.537163 31.002762 -0.810333 106 35 25550882 10079 259 31018
2.567885 46.243130 -2.010791 74 37 25550882 15584 632 46358
0.586744 30.409395 -1.616875 226 38 25550882 20880 798 30458
-0.496004 29.066517 -1.825411 260 39 25550882 21942 736 29128
2.786192 30.089190 -2.131593 162 40 25550882 14783 566 30293
1.508801 27.009083 -2.168885 89 41 25550882 6503 772 27138
0.445918 22.740335 -2.039915 182 42 25550882 9459 877 22836
-0.376335 22.167185 -2.207427 134 43 25550882 6578 402 22280
1.820601 19.542511 -2.107930 124 44 25550882 4786 711 19740
1.006379 17.803175 -2.084320 99 45 25550882 3175 634 17953
0.290305 14.532860 -1.841964 308 46 25550882 6580 746 14652
-0.234496 14.058218 -1.922504 218 47 25550882 4377 307 14191
1.224511 13.074836 -1.901483 85 48 25550882 1487 523 13269
0.698633 12.290529 -1.899146 434 49 25550882 6705 794 12456
-0.063951 3.862179 -0.673595 122 51 25550882 186 707 3921
0.943158 10.006695 -1.834015 393 52 25550882 4066 753 10217
-0.044365 2.632181 -0.663988 52 59 25550882 37 285 2715
0.264529 2.755621 -0.722427 51 60 25550882 41 397 2861
0.156700 2.687172 -0.730118 86 61 25550882 66 1241 2789
0.053197 2.564430 -0.723255 55 62 25550882 38 247 2665
-0.307077 29.152554 8.015617 22 3 25745839 1921 574 30236
-0.277249 29.013201 6.814379 38 7 25745839 3312 428 29804
-0.243864 28.897760 5.660813 30 11 25745839 2487 498 29448
-0.225486 28.999176 4.583300 31 15 25745839 2546 745 29360
-0.202383 28.880491 3.479155 29 19 25745839 2409 638 29090
-0.147656 22.650400 1.894882 223 23 25745839 11452 846 22730
0.937948 31.009579 1.748620 38 26 25745839 3607 881 31073
-0.136370 22.746294 1.073105 219 27 25745839 11285 735 22772
3.291569 48.994419 1.441100 24 29 25745839 5536 1044 49126
0.948601 30.880232 0.619103 56 30 25745839 5205 517 30901
-0.171663 30.977856 0.321713 56 31 25745839 5234 284 30980
5.284400 50.733364 0.130868 19 32 25745839 4792 643 51008
2.189554 32.472477 -0.226651 47 33 25745839 4825 398 32547
0.958457 30.884920 -0.510227 84 34 25745839 7889 391 30904
-0.156126 30.899057 -0.807512 71 35 25745839 6656 269 30910
2.198633 32.404903 -1.410130 23 37 25745839 2314 473 32510
0.955710 30.268158 -1.609868 187 38 25745839 17094 821 30326
-0.139964 29.214128 -1.834435 154 39 25745839 13080 501 29272
3.207718 30.552736 -2.167057 103 40 25745839 9719 637 30797
1.836876 26.940800 -2.165048 62 41 25745839 4470 816 27090
0.788561 24.728127 -2.218930 124 42 25745839 7601 555 24840
-0.104057 22.122370 -2.202671 165 43 25745839 8114 442 22232
2.057776 19.494967 -2.105367 95 44 25745839 3660 673 19716
1.214133 17.634907 -2.066209 97 45 25745839 3044 678 17797
0.465553 14.433014 -1.829895 291 46 25745839 5879 638 14556
-0.062120 14.095704 -1.927381 581 47 25745839 11723 322 14227
1.372343 12.940724 -1.884286 124 48 25745839 2132 538 13149
0.846949 12.245537 -1.893657 397 49 25745839 6056 742 12420
0.370677 11.479242 -1.885718 255 50 25745839 3442 566 11639
-0.016500 3.850851 -0.671533 96 51 25745839 146 637 3909
1.059625 9.935675 -1.823245 403 52 25745839 4133 731 10157
0.349585 3.254213 -0.723735 151 56 25745839 168 273 3352
-0.011954 2.609257 -0.658119 46 59 25745839 32 252 2691
0.304581 2.809885 -0.737577 41 60 25745839 34 358 2921
0.085806 2.598214 -0.733025 43 62 25745839 31 230 2701
0.151476 28.773577 3.466238 22 19 25940393 1732 966 28982
0.130173 22.626589 1.892881 35 23 25940393 1753 807 22706
0.181368 28.895294 1.363200 44 27 25940393 3578 259 28928
2.138889 49.733036 0.997525 65 30 25940393 15749 630 49789
0.194686 28.925787 0.300403 44 31 25940393 3637 293 28928
7.970084 68.364761 0.176587 20 32 25940393 9145 541 68828
2.561160 32.108234 -0.224311 119 33 25940393 12236 584 32211
2.001066 46.190372 -0.763425 73 34 25940393 15422 561 46240
0.207737 28.775427 -0.752023 48 35 25940393 3855 285 28786
1.021409 8.741413 -0.300106 20 36 25940393 144 506 8806
2.579835 32.172325 -1.401282 138 37 25940393 14302 342 32306
1.328125 30.278093 -1.611142 207 38 25940393 18981 684 30350
0.215951 28.866341 -1.812626 80 39 25940393 6620 331 28924
3.608927 30.736956 -2.183100 35 40 25940393 3240 615 31025
2.164462 26.880459 -2.162171 68 41 25940393 4940 750 27054
1.090899 24.692707 -2.216786 142 42 25940393 8676 590 24816
0.167607 22.145863 -2.205049 208 43 25940393 10244 483 22256
2.282875 19.349752 -2.092553 74 44 25940393 2789 620 19596
1.306027 16.086189 -1.886488 102 45 25940393 2667 689 16249
0.641574 14.402429 -1.826878 325 46 25940393 6810 636 14532
0.110768 14.083517 -1.925756 543 47 25940393 10896 316 14215
1.528248 12.899323 -1.880847 146 48 25940393 2489 517 13125
0.991376 12.163298 -1.882680 367 49 25940393 5553 670 12348
0.512572 11.497488 -1.889606 423 50 25940393 5693 626 11663
0.030757 3.850764 -0.671533 76 51 25940393 115 637 3909
1.180075 9.910201 -1.821091 433 52 25940393 4424 705 10145
0.774313 9.459344 -1.825786 287 53 25940393 2582 531 9665
0.414591 3.459085 -0.770372 208 56 25940393 264 412 3568
0.020245 2.632477 -0.663988 28 59 25940393 20 344 2715
0.350183 2.898154 -0.761818 79 60 25940393 71 586 3017
0.118729 2.620041 -0.739538 49 62 25940393 36 235 2725
0.019181 2.511275 -0.736083 124 63 25940393 84 213 2617
0.574183 30.952246 1.460463 131 27 26136170 12488 229 30992
2.705299 48.912411 0.981657 59 30 26136170 13995 542 48997
0.589079 30.996733 0.321962 160 31 26136170 15262 256 31004
7.817879 60.585476 0.156729 22 32 26136170 7691 621 61088
4.567745 49.579830 -0.346735 61 33 26136170 14981 642 49791
2.594397 46.641533 -0.771350 63 34 26136170 13429 631 46720
0.602923 30.929564 -0.808452 167 35 26136170 15944 290 30946
2.462898 26.611097 -1.160289 28 37 26136170 1954 541 26750
1.698240 30.235586 -1.609868 215 38 26136170 19647 734 30326
0.576792 29.196791 -1.833683 245 39 26136170 20895 686 29260
3.979678 30.642872 -2.179723 37 40 26136170 3436 713 30977
2.491951 26.828053 -2.160253 96 41 26136170 6926 715 27030
1.395182 24.701326 -2.218930 134 42 26136170 8232 643 24840
0.438174 22.082445 -2.199105 153 43 26136170 7476 375 22196
2.520154 19.320282 -2.092553 101 44 26136170 3824 625 19596
1.491118 15.938414 -1.871163 218 45 26136170 5650 749 16117
0.813536 14.310271 -1.816318 325 46 26136170 6688 646 14448
0.283825 14.092983 -1.927381 612 47 26136170 12334 304 14227
1.675634 12.797168 -1.868809 129 48 26136170 2169 516 13041
1.132805 12.067562 -1.869872 208 49 26136170 3121 404 12264
0.649590 11.419398 -1.877941 446 50 26136170 5944 639 11591
0.079207 3.909192 -0.681841 56 51 26136170 87 805 3969
1.295442 9.848156 -1.812474 436 52 26136170 4410 738 10097
