X Y Z Intensity LaserID T Reflectivity Noise Range 
-7.889749 17.449593 1.447654 287 24 17387703 9843 477 19205
-8.449756 17.009342 1.255822 425 25 17387703 15089 522 19034
-9.058390 16.682175 1.069949 360 26 17387703 12466 594 19013
-9.418955 15.940629 0.873488 414 27 17387703 14048 476 18536
-7.872416 17.420164 0.747076 458 28 17387703 16418 621 19131
-8.332426 16.792278 0.550144 171 29 17387703 5294 746 18754
-9.101207 16.779881 0.382529 210 30 17387703 7171 609 19093
-12.215246 20.694506 0.249561 280 31 17387703 16128 432 24032
-10.408045 23.064276 0.064921 129 32 17387703 8195 462 25304
-8.451213 17.042124 -0.132473 241 33 17387703 8257 786 19023
-9.212294 16.997431 -0.319239 253 34 17387703 9121 581 19336
-13.000781 22.049931 -0.668947 240 35 17387703 15660 365 25606
-9.642510 21.382778 -0.799850 370 36 17387703 20154 475 23470
-8.361382 16.878738 -0.817797 379 37 17387703 13179 837 18854
-9.167604 16.936844 -1.023805 216 38 17387703 7825 764 19286
-2.263819 3.841842 -0.280003 100 39 17387703 197 480 4468
-7.477262 16.605968 -1.284669 179 40 17387703 5923 842 18257
-8.237854 16.643251 -1.488920 232 41 17387703 7991 780 18630
-8.796425 16.263304 -1.658302 315 42 17387703 10790 565 18564
-2.252742 3.823806 -0.441882 117 43 17387703 230 396 4460
-2.407177 5.353993 -0.630457 79 44 17387703 100 273 5904
-2.524343 5.108545 -0.666058 105 45 17387703 155 208 5737
-2.795947 5.173828 -0.745234 458 46 17387703 1479 695 5928
-8.430174 14.319096 -2.272026 241 47 17387703 6760 535 16771
-2.435994 5.425174 -0.861106 133 48 17387703 172 380 6009
-1.942717 3.934613 -0.676960 81 49 17387703 158 228 4440
-2.538360 4.697562 -0.876675 132 50 17387703 214 317 5411
-2.966688 5.040484 -1.019926 351 51 17387703 1054 794 5937
-2.276560 5.078164 -1.015467 1095 52 17387703 3349 649 5657
-2.478517 5.024193 -1.077714 953 53 17387703 2905 661 5705
-2.640482 4.892266 -1.124800 530 54 17387703 1469 755 5672
-2.966969 5.037342 -1.243709 895 55 17387703 3083 570 5977
-2.269650 5.073184 -1.228968 1166 56 17387703 3649 569 5692
-2.473285 5.020213 -1.293779 576 57 17387703 1636 579 5744
-7.311279 16.688984 5.612239 201 0 17582089 7277 553 19065
-8.306190 17.151802 5.646087 254 1 17582089 9999 566 19876
-8.391597 15.794432 5.106568 139 2 17582089 4727 733 18600
-8.432548 14.526594 4.618073 164 3 17582089 4960 639 17420
-7.429674 16.945555 4.921127 113 4 17582089 4089 743 19146
-7.784517 16.094622 4.561123 213 5 17582089 7224 784 18451
-8.030686 15.137446 4.195946 214 6 17582089 6632 569 17642
-8.218421 14.189647 3.851207 424 7 17582089 11937 722 16844
-6.218041 14.182745 3.502121 458 8 17582089 11277 765 15877
-6.908082 14.288304 3.424976 338 9 17582089 8474 752 16236
-7.477173 14.110753 3.286179 468 10 17582089 12195 828 16304
-8.753615 15.152698 3.427860 286 11 17582089 9057 482 17832
-7.082666 16.157171 3.308825 88 12 17582089 2800 587 17949
-6.823159 14.133420 2.782571 315 13 17582089 7339 471 15939
-7.281601 13.768965 2.610131 455 14 17582089 11232 770 15793
-7.880574 13.662355 2.492715 367 15 17582089 8796 581 15968
-8.248296 18.829639 3.077031 71 16 17582089 3015 370 20786
-6.972873 14.450622 2.242982 308 17 17582089 7648 760 16201
-7.661839 14.497760 2.133198 306 18 17582089 8138 391 16536
-8.436689 14.652465 2.036783 264 19 17582089 7575 441 17030
-7.847511 17.920666 2.200977 276 20 17582089 10659 459 19687
-7.789864 16.161051 1.843844 321 21 17582089 10395 626 18035
-8.943408 16.943504 1.785420 261 22 17582089 9546 364 19242
-9.897732 17.209381 1.660793 127 23 17582089 4997 473 19922
-7.770934 17.764353 1.465745 300 24 17582089 11202 429 19445
-8.042973 16.701805 1.225736 420 25 17582089 14432 677 18578
-8.998267 17.067635 1.087506 344 26 17582089 12579 480 19325
-9.377866 16.325254 0.888191 376 27 17582089 12957 606 18848
-7.662855 17.526447 0.747544 210 28 17582089 7501 611 19143
-8.328506 17.314829 0.563873 366 29 17582089 13189 581 19222
-8.855474 16.815994 0.380846 406 30 17582089 14033 536 19009
-11.840929 20.634697 0.247069 309 31 17582089 17427 362 23792
-11.977508 27.435333 0.076805 134 32 17582089 11931 330 29936
-8.225847 17.112106 -0.132222 235 33 17582089 7938 1017 18987
-8.891270 16.896839 -0.315276 452 34 17582089 16285 506 19096
-11.941780 20.834024 -0.627565 151 35 17582089 8661 450 24022
-9.393771 21.532473 -0.801077 304 36 17582089 16754 436 23506
-8.221088 17.120569 -0.824564 276 37 17582089 9572 707 19010
-11.138683 21.195614 -1.272882 147 38 17582089 8412 656 23978
-2.204597 3.848549 -0.278499 278 39 17582089 548 554 4444
-9.462323 21.722704 -1.671400 311 40 17582089 17501 441 23753
-7.877769 16.419550 -1.460149 347 41 17582089 11401 971 18270
-8.485053 16.158390 -1.636863 268 42 17582089 8941 776 18324
-11.291339 19.715191 -2.262117 124 43 17582089 6431 304 22832
-2.831443 6.510086 -0.762443 222 44 17582089 1129 303 7140
-1.864225 3.892201 -0.504449 180 45 17582089 338 322 4345
-2.743307 5.228833 -0.748251 84 46 17582089 110 237 5952
-2.920902 5.103537 -0.804035 288 47 17582089 867 799 5935
-2.392892 5.509124 -0.869704 284 48 17582089 690 419 6069
-1.889167 3.947459 -0.675130 45 49 17582089 85 167 4428
-2.618049 4.990511 -0.925280 139 50 17582089 155 411 5711
-2.857643 4.994425 -1.003434 321 51 17582089 852 726 5841
-2.204679 5.084058 -1.011159 1177 52 17582089 3571 660 5633
-2.437008 5.096755 -1.086782 1228 53 17582089 3896 592 5753
-2.607542 4.976391 -1.136698 708 54 17582089 2080 701 5732
-2.893266 5.053000 -1.238715 977 55 17582089 3334 467 5953
-2.207224 5.100654 -1.228968 1284 56 17582089 4026 518 5692
-2.376228 4.976332 -1.274859 440 57 17582089 1066 612 5660
-7.128292 16.830250 5.629901 120 0 17776693 4361 665 19125
-8.691342 18.523197 6.061959 149 1 17776693 6738 581 21340
-7.477910 14.501455 4.658508 345 2 17776693 9787 929 16968
-8.276392 14.669291 4.630798 338 3 17776693 10199 778 17468
-7.139699 16.843262 4.865608 101 4 17776693 3575 720 18930
-7.384131 15.757257 4.439500 277 5 17776693 8891 957 17959
-7.881672 15.307396 4.215925 262 6 17776693 8214 643 17726
-7.957717 14.136731 3.810053 118 7 17776693 3231 651 16664
-5.988716 14.128666 3.470358 464 8 17776693 11034 947 15733
-6.647635 14.191423 3.381942 494 9 17776693 12125 835 16032
-7.109932 13.825157 3.199107 536 10 17776693 13070 1054 15872
-8.076972 14.386155 3.231784 394 11 17776693 10918 775 16812
-6.064654 14.309905 2.915062 315 12 17776693 7276 578 15813
-7.545279 16.131901 3.157561 258 13 17776693 8415 547 18087
-7.004007 13.646700 2.570466 279 14 17776693 6327 744 15553
-7.677548 13.695998 2.481476 285 15 17776693 6784 519 15896
-8.206357 19.377499 3.149864 114 16 17776693 5131 423 21278
-7.001371 14.976512 2.311099 422 17 17776693 11681 550 16693
-8.857290 17.269531 2.524853 98 18 17776693 3724 435 19572
-8.244610 14.734098 2.033912 211 19 17776693 5916 513 17006
-6.692565 15.808392 1.931319 339 20 17776693 10005 658 17275
-7.555600 16.179714 1.835256 239 21 17776693 7685 636 17951
-8.642207 16.871195 1.766492 398 22 17776693 14113 414 19038
-8.402269 15.033090 1.440710 199 23 17776693 5922 544 17282
-7.370584 17.428564 1.430468 319 24 17776693 11210 660 18977
-8.044969 17.244141 1.258198 395 25 17776693 13927 581 19070
-8.695374 16.995449 1.076026 360 26 17776693 12561 511 19121
-9.369631 16.784494 0.906852 331 27 17776693 11785 435 19244
-8.614291 20.380354 0.864696 203 28 17776693 9895 483 22143
-8.135665 17.459219 0.565281 322 29 17776693 11305 640 19270
-8.642990 16.912716 0.380606 436 30 17776693 15355 521 18997
-9.214130 16.523546 0.196475 147 31 17776693 4651 583 18920
-11.714587 27.757143 0.077297 71 32 17776693 6316 278 30128
-9.894618 21.247509 -0.163225 236 33 17776693 12912 574 23439
-8.623227 16.887133 -0.313097 434 34 17776693 15232 742 18964
-11.907031 21.377235 -0.639478 124 35 17776693 7347 390 24478
-9.222034 21.867138 -0.809256 264 36 17776693 14844 431 23746
-9.876231 21.231260 -1.016630 182 37 17776693 9948 566 23438
-8.313684 16.302715 -0.972843 236 38 17776693 7906 874 18326
-12.339362 22.167068 -1.593036 176 39 17776693 11307 579 25420
-9.232203 21.925444 -1.678155 221 40 17776693 12527 548 23849
-7.852135 16.894642 -1.493715 228 41 17776693 7725 904 18690
-8.269846 16.229349 -1.633647 330 42 17776693 10909 786 18288
-8.876781 15.949984 -1.817461 249 43 17776693 8335 840 18344
-2.746717 6.533343 -0.761161 292 44 17776693 1479 448 7128
-3.025251 6.520436 -0.840206 114 45 17776693 593 322 7237
-2.025404 3.978405 -0.565714 78 46 17776693 156 244 4500
-2.852274 5.128606 -0.802409 365 47 17776693 1144 328 5923
-2.334301 5.559974 -0.873143 239 48 17776693 569 312 6093
-1.810655 3.905787 -0.664152 92 49 17776693 173 204 4356
-2.556611 5.022263 -0.925280 212 50 17776693 378 576 5711
-2.790394 5.018785 -1.001373 269 51 17776693 670 451 5829
-2.146687 5.121617 -1.013313 1352 52 17776693 4182 673 5645
-2.339613 5.051427 -1.070913 1041 53 17776693 3135 638 5669
-2.567600 5.049953 -1.146217 1026 54 17776693 3244 578 5780
-2.802506 5.036841 -1.226230 858 55 17776693 2831 535 5893
-2.108296 5.040879 -1.208240 1012 56 17776693 2990 633 5596
-2.339522 5.058175 -1.288374 596 57 17776693 1648 494 5720
-6.882138 16.820929 5.598109 94 0 17972320 3354 836 19017
-8.477658 18.659885 6.072186 147 1 17972320 6683 548 21376
-7.330365 14.654048 4.678276 150 2 17972320 4077 760 17040
-8.223669 15.003118 4.703966 311 3 17972320 9745 977 17744
-6.941257 16.951073 4.871777 250 4 17972320 8932 735 18954
-8.122266 17.900869 5.014986 103 5 17972320 4199 687 20287
-7.438035 14.892021 4.076076 425 6 17972320 12412 856 17138
-7.923766 14.489561 3.878644 50 7 17972320 1143 609 16964
-5.828190 14.233588 3.478299 315 8 17972320 7686 1024 15769
-6.565039 14.474899 3.430039 352 9 17972320 8980 729 16260
-7.023690 14.079649 3.237806 481 10 17972320 12341 777 16064
-7.460005 13.677788 3.051856 397 11 17972320 9738 1112 15876
-6.505270 15.889522 3.220339 119 12 17972320 3534 714 17469
-6.635103 14.651807 2.851703 147 13 17972320 3675 607 16335
-7.141927 14.346115 2.685495 85 14 17972320 1943 625 16249
-7.344512 13.487306 2.427150 251 15 17972320 6052 768 15548
-7.518585 18.378326 2.972223 215 16 17972320 8632 447 20078
-8.189211 18.092871 2.776281 163 17 17972320 6504 605 20053
-8.644700 17.376925 2.524853 131 18 17972320 4965 505 19572
-8.324903 15.315667 2.099931 369 19 17972320 11235 410 17558
-9.012284 22.037189 2.678580 96 20 17972320 5425 518 23959
-7.548272 16.695421 1.883103 170 21 17972320 5430 456 18419
-8.503634 17.115082 1.780967 335 22 17972320 12209 529 19194
-9.147186 16.848074 1.603772 162 23 17972320 5970 425 19238
-7.110901 17.406927 1.421422 143 24 17972320 4712 518 18857
-7.684885 17.014194 1.234446 423 25 17972320 14713 773 18710
-8.550068 17.229662 1.084130 324 26 17972320 11982 594 19265
-11.202764 20.660002 1.108731 148 27 17972320 8146 443 23528
-8.449660 20.695452 0.873600 239 28 17972320 11893 501 22371
-9.277243 20.564518 0.662086 302 29 17972320 15328 587 22570
-8.424138 16.996004 0.380125 396 30 17972320 13949 635 18973
-9.084962 16.772537 0.198095 288 31 17972320 10306 550 19076
-9.189668 22.542770 0.062458 72 32 17972320 4188 499 24344
-10.165772 22.548784 -0.172250 90 33 17972320 5425 499 24735
-10.886168 21.980591 -0.405025 192 34 17972320 11466 861 24532
-11.723719 21.669455 -0.643867 197 35 17972320 11903 467 24646
-9.111349 22.367401 -0.823570 256 36 17972320 14877 490 24166
-9.634638 21.394585 -1.018712 190 37 17972320 10434 558 23486
-8.235185 16.650557 -0.987495 325 38 17972320 11113 904 18602
-9.013256 16.670015 -1.189951 226 39 17972320 8080 910 18988
-8.944410 21.992733 -1.674777 255 40 17972320 14373 608 23801
-7.555876 16.793377 -1.476453 263 41 17972320 8891 1092 18474
-8.043589 16.276037 -1.628287 311 42 17972320 10307 667 18228
-8.708774 16.110237 -1.823406 305 43 17972320 10260 816 18404
-2.621448 6.456009 -0.748347 414 44 17972320 2018 255 7008
-2.945007 6.557070 -0.840206 410 45 17972320 2123 197 7237
-1.955349 3.960262 -0.559680 82 46 17972320 161 330 4452
-1.556339 3.838277 -0.599722 126 48 17972320 219 242 4185
-1.743166 3.884431 -0.656834 94 49 17972320 173 197 4308
-2.494788 5.053258 -0.925280 281 50 17972320 550 617 5711
-2.678040 4.959033 -0.982819 149 51 17972320 223 432 5721
-2.065957 5.103804 -1.004696 1411 52 17972320 4277 781 5597
-2.262985 5.047500 -1.064113 1140 53 17972320 3375 623 5633
-2.505436 5.081080 -1.146217 1134 54 17972320 3591 616 5780
-2.718163 5.029550 -1.216242 779 55 17972320 2469 584 5845
-2.050666 5.077236 -1.210831 1258 56 17972320 3797 555 5608
-2.282052 5.097175 -1.291077 1058 57 17972320 3227 541 5732
-6.654140 16.850784 5.580447 200 0 18167994 7167 756 18957
-7.771118 17.677631 5.721080 135 1 18167994 5420 621 20140
-8.600122 17.733007 5.627109 106 2 18167994 4396 501 20496
-7.674685 14.418575 4.490824 383 3 18167994 10615 932 16940
-6.651731 16.830061 4.813174 151 4 18167994 5261 687 18726
-7.439246 16.945168 4.721311 155 5 18167994 5604 617 19099
-7.203930 14.877272 4.047535 373 6 18167994 10486 915 17018
-7.783712 14.657929 3.897850 451 7 18167994 12960 586 17048
-6.457542 16.339565 3.973277 175 8 18167994 5641 822 18013
-6.198372 14.124723 3.328783 477 9 18167994 11599 711 15780
-6.814560 14.090712 3.220875 423 10 18167994 10488 604 15980
-7.412847 13.997256 3.102605 360 11 18167994 8956 713 16140
-6.188428 15.661022 3.158399 398 12 18167994 11592 817 17133
-6.668185 15.219138 2.945974 187 13 18167994 5203 610 16875
-6.949908 14.400702 2.679545 183 14 18167994 4345 541 16213
-7.183989 13.586897 2.429024 243 15 18167994 5583 508 15560
-7.998565 20.257441 3.260001 101 16 18167994 4851 458 22022
-6.903457 15.764345 2.405796 232 17 18167994 6950 670 17377
-6.957613 14.426957 2.083661 378 18 18167994 9574 695 16152
-8.581191 16.259596 2.214747 215 19 18167994 7197 475 18518
-7.178206 18.186275 2.199635 261 20 18167994 10066 341 19675
-7.711182 17.628912 1.977570 189 21 18167994 7030 474 19343
-8.163347 16.949028 1.753130 395 22 18167994 13696 499 18894
-8.856101 16.800377 1.588766 346 23 18167994 12160 369 19058
-7.006479 17.771177 1.444036 235 24 18167994 8584 473 19157
-7.485105 17.129164 1.236029 369 25 18167994 12595 706 18734
-8.057531 16.750263 1.047664 429 26 18167994 14685 726 18617
-8.915809 16.935135 0.902894 261 27 18167994 9542 470 19160
-6.959811 17.662746 0.741921 290 28 18167994 10283 472 18999
-7.556006 17.312824 0.554369 182 29 18167994 6212 698 18898
-8.178567 17.022404 0.378442 378 30 18167994 13062 796 18889
-8.928719 16.978344 0.199217 339 31 18167994 12414 426 19184
-8.639962 21.961498 0.060549 87 32 18167994 4789 462 23600
-10.454372 23.969727 -0.182111 129 33 18167994 8729 503 26151
-10.553300 21.982727 -0.402647 129 34 18167994 7597 492 24388
-11.674472 22.225870 -0.656093 174 35 18167994 10911 347 25114
-8.866896 22.555658 -0.826432 314 36 18167994 18402 470 24250
-9.438403 21.665079 -1.025999 195 37 18167994 10844 599 23654
-7.962893 16.609890 -0.979213 244 38 18167994 8194 1060 18446
-8.813577 16.789970 -1.190703 234 39 18167994 8324 742 19000
-8.748197 22.290266 -1.689132 211 40 18167994 12074 515 24005
-7.334906 16.851933 -1.473576 233 41 18167994 7855 1032 18438
-7.817434 16.319624 -1.622927 246 42 18167994 8043 1075 18168
-8.466028 16.131306 -1.813895 369 43 18167994 12165 812 18308
-1.514768 3.865954 -0.445933 70 44 18167994 120 479 4176
-2.845322 6.548989 -0.834634 333 45 18167994 1698 285 7189
-3.109150 6.496753 -0.912685 159 46 18167994 833 222 7260
-2.891212 5.512938 -0.851180 92 47 18167994 262 311 6283
-1.522102 3.890266 -0.604880 111 48 18167994 196 332 4221
-2.417905 5.570004 -0.936766 115 49 18167994 293 175 6144
-2.417254 5.051448 -0.919448 277 50 18167994 534 719 5675
-2.666387 5.085752 -1.001373 523 51 18167994 1557 563 5829
-1.964517 5.029807 -0.985310 699 52 18167994 1860 785 5489
-2.196186 5.064079 -1.061846 1184 53 18167994 3555 685 5621
-2.417536 5.058383 -1.134319 1012 54 18167994 3106 649 5720
-2.639878 5.031347 -1.208751 1016 55 18167994 3279 481 5809
-1.979698 5.080184 -1.205649 1257 56 18167994 3798 602 5584
-2.163575 4.996049 -1.258642 836 57 18167994 2365 742 5588
-7.161018 18.806757 6.198632 121 0 18362081 5318 700 21057
-7.180046 16.892786 5.438151 281 1 18362081 10252 725 19144
-8.421124 17.920757 5.653465 100 2 18362081 4192 707 20592
-7.486547 14.491110 4.484462 408 3 18362081 11604 861 16916
-9.281936 24.355124 6.932142 58 4 18362081 4173 649 26970
-6.258516 14.744677 4.086495 234 5 18362081 6211 771 16531
-6.941610 14.795721 4.001870 400 6 18362081 11227 974 16826
-7.720993 14.980794 3.958211 286 7 18362081 8554 644 17312
-6.414930 16.833193 4.073861 298 8 18362081 10083 621 18469
-6.029155 14.210522 3.331314 491 9 18362081 11808 635 15792
-6.611210 14.109416 3.206363 357 10 18362081 8350 926 15908
-7.132855 13.877694 3.056470 432 11 18362081 10644 1034 15900
-6.109162 16.033361 3.218127 282 12 18362081 8568 675 17457
-6.181358 14.592630 2.809805 544 13 18362081 13705 680 16095
-8.311585 17.776237 3.288405 252 14 18362081 9945 323 19897
-7.038362 13.716214 2.436517 379 15 18362081 8874 661 15608
-6.600796 17.337284 2.776818 149 16 18362081 5051 399 18758
-7.233054 17.084551 2.593531 239 17 18362081 8145 563 18733
-6.815308 14.586719 2.094497 277 18 18362081 6806 553 16236
-8.348429 16.300051 2.206136 364 19 18362081 12122 432 18446
-6.827243 17.938646 2.159388 271 20 18362081 9982 394 19315
-9.423723 22.284931 2.486710 132 21 18362081 7753 455 24323
-8.040630 17.231997 1.772059 203 22 18362081 7218 588 19098
-8.507669 16.630991 1.562756 328 23 18362081 11057 617 18746
-6.728344 17.699228 1.431372 153 24 18362081 5417 551 18989
-7.390829 17.495478 1.255822 198 25 18362081 6987 593 19034
-7.750158 16.630686 1.034158 460 26 18362081 15429 708 18377
-8.434646 16.509556 0.874619 343 27 18362081 11093 572 18560
-6.699952 17.634733 0.737235 249 28 18362081 8781 648 18879
-8.578599 20.332888 0.647653 321 29 18362081 15573 518 22078
-8.060187 17.317272 0.382769 226 30 18362081 7842 826 19105
-8.599701 16.851498 0.196475 464 31 18362081 16465 697 18920
-8.425137 22.211729 0.060949 203 32 18362081 11382 496 23756
-10.588334 25.113468 -0.189799 146 33 18362081 10778 451 27255
-9.923513 21.338140 -0.388581 262 34 18362081 14437 389 23536
-8.644380 16.959513 -0.497465 261 35 18362081 9061 360 19042
-8.568183 22.606697 -0.824387 275 36 18362081 16034 460 24190
-9.209053 21.867662 -1.030163 265 37 18362081 14897 450 23750
-7.723135 16.630278 -0.974754 269 38 18362081 8939 1022 18362
-8.503592 16.694101 -1.176415 298 39 18362081 10230 659 18772
-8.613794 22.765398 -1.716997 278 40 18362081 16505 553 24401
-2.247510 5.341852 -0.464658 286 41 18362081 770 835 5814
-7.868116 16.956411 -1.676525 259 42 18362081 8964 635 18768
-8.229503 16.159498 -1.805572 344 43 18362081 11282 725 18224
-2.108065 5.580821 -0.640708 1060 44 18362081 3714 520 6000
-2.741667 6.528466 -0.827668 121 45 18362081 558 262 7129
-3.034198 6.545218 -0.914193 489 46 18362081 2569 238 7272
-3.060606 6.014235 -0.922710 108 47 18362081 498 315 6811
-2.052631 5.442110 -0.842190 357 48 18362081 830 307 5877
-2.344782 5.588320 -0.934936 241 49 18362081 682 406 6132
-2.365043 5.102218 -0.923336 383 50 18362081 875 761 5699
-2.566254 5.044335 -0.986943 495 51 18362081 1384 898 5745
-1.898486 5.042488 -0.983156 720 52 18362081 1881 900 5477
-2.133876 5.090648 -1.061846 1318 53 18362081 3962 612 5621
-2.350338 5.076996 -1.131939 1090 54 18362081 3322 634 5708
-2.561961 5.031984 -1.201260 887 55 18362081 2762 581 5773
-1.904847 5.071189 -1.197876 1298 56 18362081 3839 682 5548
-2.124674 5.076149 -1.272156 1178 57 18362081 3538 557 5648
-6.763828 18.441008 6.050268 193 0 18558416 8092 744 20553
-7.037761 17.139275 5.489283 89 1 18558416 3271 852 19324
-8.563770 18.820957 5.903852 153 2 18558416 7026 698 21504
-7.328893 14.623268 4.497187 175 3 18558416 4770 950 16964
-6.192734 16.868484 4.779246 342 4 18558416 11723 800 18594
-7.285835 17.768126 4.899296 85 5 18558416 3295 704 19819
-6.706493 14.763060 3.970475 502 6 18558416 13891 1106 16694
-7.494782 14.990824 3.936262 304 7 18558416 8973 605 17216
-6.143342 16.734844 4.031509 270 8 18558416 8999 877 18277
-5.751999 14.033804 3.273092 575 9 18558416 13743 823 15516
-6.782351 14.949443 3.378089 290 10 18558416 7813 674 16760
-6.998798 14.037953 3.072617 384 11 18558416 9557 799 15984
-5.785968 15.763888 3.149550 194 12 18558416 5549 911 17085
-6.426924 15.706269 3.008822 254 13 18558416 7509 828 17235
-8.722445 19.267729 3.544245 163 14 18558416 7471 638 21445
-6.864231 13.790942 2.434644 292 15 18558416 6931 697 15596
-6.530564 17.806953 2.838993 285 16 18558416 10440 362 19178
-6.950876 16.996023 2.566949 194 17 18558416 6651 520 18541
-6.831975 15.102937 2.156419 235 18 18558416 6460 669 16716
-8.153073 16.411942 2.207571 335 19 18558416 11312 459 18458
-6.257708 17.069407 2.045353 304 20 18558416 10148 668 18295
-7.262682 17.779694 1.973889 272 21 18558416 10109 326 19307
-7.710506 17.068041 1.745336 333 22 18558416 11589 628 18810
-8.441132 17.012657 1.588766 322 23 18558416 11653 480 19058
-6.267893 17.117523 1.378004 280 24 18558416 9321 471 18281
-8.360825 20.489491 1.463257 171 25 18558416 8373 549 22178
-7.895316 17.499928 1.082104 215 26 18558416 7907 593 19229
-8.247378 16.644039 0.876316 348 27 18558416 11941 543 18596
-7.805817 21.330254 0.887658 220 28 18558416 11324 556 22731
-8.305804 20.381090 0.645893 324 29 18558416 15653 473 22018
-7.906216 17.546141 0.385654 221 30 18558416 8140 497 19249
-8.440165 17.052549 0.197597 385 31 18558416 13884 521 19028
-8.172520 22.369804 0.061103 257 32 18558416 14531 554 23816
-10.433236 25.619371 -0.192640 83 33 18558416 6267 473 27663
-9.981085 22.169455 -0.401459 120 34 18558416 7040 452 24316
-10.843758 21.935736 -0.639478 88 35 18558416 5242 635 24478
-8.528644 23.363562 -0.848107 175 36 18558416 10758 609 24886
-9.025833 22.190023 -1.040052 254 37 18558416 14536 482 23978
-9.474047 21.073700 -1.228290 262 38 18558416 13953 735 23138
-8.080603 16.356953 -1.145582 192 39 18558416 6372 957 18280
-1.419758 3.896072 -0.292511 91 40 18558416 155 717 4157
-2.177285 5.357949 -0.463699 192 41 18558416 404 794 5802
-2.380108 5.298670 -0.520966 223 42 18558416 565 690 5832
-7.919534 16.034439 -1.780605 289 43 18558416 9294 949 17972
-2.023106 5.561419 -0.635583 1338 44 18558416 4618 308 5952
-1.572766 3.877697 -0.489124 48 45 18558416 84 302 4213
-2.948776 6.571098 -0.912685 312 46 18558416 1639 338 7260
-2.718214 5.507600 -0.839800 82 47 18558416 198 165 6199
-1.434281 3.948774 -0.608320 214 48 18558416 383 391 4245
-2.289390 5.649648 -0.940425 310 49 18558416 984 379 6168
-2.307101 5.141660 -0.925280 433 50 18558416 1044 782 5711
-2.462314 4.990635 -0.970451 409 51 18558416 1026 862 5649
-1.868653 5.154191 -1.000388 1589 52 18558416 4808 677 5573
-2.035871 5.029068 -1.043711 882 53 18558416 2329 610 5525
-2.259000 5.041057 -1.117661 1046 54 18558416 3082 665 5636
-2.484428 5.031472 -1.193769 918 55 18558416 2840 580 5737
-1.842472 5.094182 -1.197876 1413 56 18558416 4188 637 5548
-2.049078 5.069321 -1.264048 1018 57 18558416 2923 678 5612
-2.240714 5.001654 -1.322766 336 58 18558416 632 602 5638
-6.563736 18.598322 6.074996 151 0 18753332 6405 878 20637
-9.285778 23.428106 7.466379 143 1 18753332 9800 824 26284
-8.401908 19.083040 5.953270 117 2 18753332 5442 605 21684
-8.660930 17.823811 5.448371 159 3 18753332 6675 688 20552
-6.325184 17.905455 5.050671 239 4 18753332 9202 771 19650
-6.746315 17.045328 4.676814 184 5 18753332 6539 727 18919
-7.101715 16.156700 4.321525 242 6 18753332 7929 1018 18170
-7.019817 14.482466 3.779872 287 7 18753332 7768 1013 16532
-5.980398 16.930370 4.060626 293 8 18753332 9846 974 18409
-6.261126 15.826710 3.673053 208 9 18753332 6214 926 17412
-6.272406 14.288939 3.211200 384 10 18753332 9412 481 15932
-6.774757 14.016755 3.049550 545 11 18753332 13606 504 15864
-5.965218 16.890211 3.359704 213 12 18753332 6853 769 18225
-6.225020 15.761975 3.004632 302 13 18753332 8723 635 17211
-6.723779 15.351398 2.808457 162 14 18753332 4378 621 16993
-7.683455 15.923768 2.794314 130 15 18753332 4010 560 17900
-6.050903 17.147120 2.721750 142 16 18753332 4705 554 18386
-6.763603 17.135315 2.575256 174 17 18753332 5876 479 18601
-6.698606 15.305553 2.173448 424 18 18753332 11936 748 16848
-8.137151 16.897182 2.259238 224 19 18753332 7968 542 18890
-5.881162 16.672596 1.989007 418 20 18753332 13128 715 17791
-6.956390 17.645374 1.949353 279 21 18753332 10124 407 19067
-7.189450 16.449739 1.672962 210 22 18753332 6403 694 18030
-8.236909 17.125740 1.589767 212 23 18753332 7665 487 19070
-6.136887 17.418871 1.396095 147 24 18753332 4941 571 18521
-6.884656 17.482191 1.242363 370 25 18753332 12964 505 18830
-7.497847 17.178236 1.056443 366 26 18753332 12477 689 18773
-7.928333 16.506287 0.863875 474 27 18753332 15767 671 18332
-7.439934 21.130369 0.875474 228 28 18753332 11418 555 22419
-8.090192 20.570780 0.648709 108 29 18753332 5222 600 22114
-9.013503 20.677311 0.452011 123 30 18753332 6218 558 22561
-8.261411 17.219749 0.198344 297 31 18753332 10803 676 19100
-8.235624 23.430693 0.063720 241 32 18753332 14820 1007 24836
-9.547473 24.293608 -0.181776 124 33 18753332 8350 513 26103
-9.430398 21.652250 -0.389968 237 34 18753332 13150 379 23620
-10.604857 22.132063 -0.641359 109 35 18753332 6511 572 24550
-8.487679 24.168022 -0.873462 170 36 18753332 11110 676 25630
-8.827315 22.488831 -1.048901 365 37 18753332 21117 448 24182
-9.362875 21.529028 -1.248038 372 38 18753332 20366 523 23510
-8.029268 16.768137 -1.167390 198 39 18753332 6769 913 18628
-1.973774 5.630228 -0.420858 86 40 18753332 176 768 5981
-2.102638 5.361992 -0.461781 265 41 18753332 681 820 5778
-2.314906 5.327479 -0.520966 457 42 18753332 1388 575 5832
-2.529943 5.284659 -0.583363 350 43 18753332 1031 763 5888
-1.347801 3.851518 -0.438244 131 44 18753332 218 392 4104
-2.163612 5.528272 -0.693922 263 45 18753332 654 337 5977
-6.807153 15.681569 -2.166306 17 46 18753332 482 318 17232
-2.614508 5.465464 -0.828420 689 47 18753332 2414 750 6115
-1.793105 5.132075 -0.787161 186 48 18753332 169 232 5493
